cell_id,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,latent_25,latent_26,latent_27,latent_28,latent_29,latent_30,latent_31,latent_32,latent_33,latent_34,latent_35,latent_36,latent_37,latent_38,latent_39,latent_40,latent_41,latent_42,latent_43,latent_44,latent_45,latent_46,latent_47,latent_48,latent_49,latent_50,latent_51,latent_52,latent_53,latent_54,latent_55,latent_56,latent_57,latent_58,latent_59,latent_60,latent_61,latent_62,latent_63,latent_64
cell_0384,-0.12864597,-0.121761955,-0.08584216,-0.12823783,-0.18134935,0.09224599,0.12802961,0.070160046,0.014927474,0.008769041,0.04615586,0.04708155,-0.004176048,0.03704587,0.30651122,-0.11982071,0.05897896,-0.06623508,-0.0991354,0.3239571,-0.007513291,-0.008561777,0.064875856,-0.08511304,-0.034500197,0.048600186,0.05213081,-0.18551062,0.08393531,0.104676,-0.1680467,0.103238404,-0.08104254,0.19959825,0.10292891,-0.10724418,0.10661787,0.057851434,-0.24464607,0.20680872,0.098318696,-0.13289534,-0.1967082,-0.20550492,-0.0012710493,-0.14280683,0.06203296,0.1370523,-0.09594687,0.15811945,-0.07166892,0.11195419,-0.15365231,-0.1346042,0.071761616,0.05986192,-0.071302585,0.18020977,0.105956554,0.14315842,0.11809139,-0.06509058,-0.08889776,0.03353034
cell_0385,-0.104232915,-0.114301614,-0.036919817,-0.07055162,-0.1705291,0.06273241,0.047497615,0.05849154,0.18453148,0.051278993,0.06318386,0.043194864,0.07633969,-0.01711651,0.26691535,-0.15313336,0.059228666,-0.060831115,-0.064206846,0.2943991,0.037623193,-0.003938227,0.08153131,-0.11384125,0.002336483,0.062624484,0.11910525,-0.13818423,0.039062824,0.08549285,-0.17380035,0.065019466,-0.15306528,0.19414681,0.054585863,-0.15084358,-0.014861255,0.18713179,-0.19782996,0.22983591,-0.012526769,-0.072214305,-0.15466295,-0.20365423,0.016206646,-0.103428245,0.04368972,0.13299283,-0.16530363,0.13225052,-0.083442815,0.13249858,-0.118750796,-0.05886033,0.124414586,0.042915072,-0.063997686,0.17338434,0.090502426,0.17381886,0.12731548,-0.15153551,-0.21007751,-0.11269281
cell_0386,-0.13428712,-0.11343925,-0.12314905,-0.08233204,-0.09115866,0.041614402,0.058380097,0.19010292,0.12117561,-0.008268677,0.09291808,0.1467683,0.13320933,0.017701102,0.23617335,-0.12282648,0.14411898,-0.059258066,-0.14730072,0.24279448,0.08617184,0.11815275,0.063113645,-0.08255279,0.0108531,-0.032705054,0.061524376,-0.15928519,-0.05013471,0.041328173,-0.1527808,0.12126021,-0.1622367,0.16792928,0.07530959,-0.09162453,-0.058016375,0.114291996,-0.20115365,0.198392,0.08054529,-0.18703374,-0.09217594,-0.17617229,-0.010260142,-0.07472116,0.08988155,0.20610233,-0.16969042,0.17414884,0.021038705,0.033153493,-0.13874143,-0.21931377,0.1319657,-0.0037827026,0.009358589,0.17246358,0.052894626,0.08899774,0.18431002,-0.039732713,-0.13733421,-0.107263654
cell_0387,-0.08875237,-0.1242506,-0.03975402,-0.1255135,-0.17671224,0.13855158,0.06084614,0.10497262,-0.00409777,0.07777944,0.07528848,-0.013549738,-0.060529664,0.004129641,0.2880944,-0.13137713,0.096097745,-0.09097743,-0.052707177,0.30549937,-0.08103053,-0.01623481,0.033062827,-0.10250158,0.008874085,0.031213544,0.053163193,-0.20505963,0.038755108,0.09977253,-0.19574575,0.09355694,-0.11497608,0.12323246,0.124321505,-0.056225117,0.053003803,0.09826617,-0.21197546,0.22447461,0.059840463,-0.10296583,-0.19869067,-0.21351683,-0.06127659,-0.15014282,0.07954336,0.16485254,-0.1705437,0.14636782,-0.12418437,0.11369972,-0.112186916,-0.083125584,0.09377365,0.13517842,-0.08090242,0.15099445,0.12607642,0.11992912,0.09863024,-0.08911416,-0.15537542,-0.033587057
cell_0388,0.0052855,-0.11388848,-0.1417732,-0.063459136,-0.259318,0.048942897,0.061974633,0.14818934,0.08981167,0.0013840687,0.09802884,0.05575522,0.08427173,-0.058743905,0.2568075,-0.08167831,0.10255331,-0.07777368,-0.120947406,0.34481323,-0.049103025,0.10205729,0.13049579,-0.15460497,0.028857049,0.05075733,-0.0064224578,-0.15596703,0.06862127,0.08627082,-0.21619147,0.021097023,-0.102186695,0.21618453,0.02104446,-0.11401947,0.06371317,0.08527727,-0.2527899,0.17737895,0.10968143,-0.06696627,-0.1388231,-0.16447785,-0.054422427,-0.11465348,0.10765311,0.1076549,-0.14587277,0.12317353,0.010466048,0.07479844,-0.04624004,-0.18745203,0.09254719,0.054563403,-0.044034056,0.14065768,0.10688226,0.15770797,0.030742034,-0.06624214,-0.19645526,-0.012137575
cell_0389,-0.19533809,-0.12381646,-0.10748377,-0.0590217,-0.14105277,0.11235777,0.06837563,0.08450907,0.09702228,0.06309112,0.09810991,0.06608053,0.03546078,0.016217386,0.33903944,-0.1455838,0.020163631,-0.09282374,-0.09291964,0.2541765,0.011678609,0.036456585,0.0067087184,-0.016314223,-0.08605289,0.110421434,0.06953931,-0.14064783,0.031480566,0.07383353,-0.21714021,0.04405417,-0.080170065,0.22127214,0.03496862,-0.123329386,0.11259571,0.0982728,-0.18920484,0.2947629,0.08741976,-0.111456305,-0.15630107,-0.15374188,-0.034760807,-0.20288289,0.07729539,0.123902015,-0.14383255,0.15336539,-0.04558435,0.08570204,-0.15231203,-0.12353118,0.04617796,0.031154918,-0.06544236,0.13242906,0.097405225,0.15954593,0.15135731,-0.033831477,-0.1003572,-0.059608128
cell_0390,-0.14760832,-0.051992375,-0.054287247,-0.1271701,-0.14361167,0.046075083,0.0035764386,0.026539229,0.13212061,0.037433542,0.0826323,0.07578134,0.12667665,-0.0117480485,0.20690253,-0.17741261,0.067140736,-0.02303738,-0.13469772,0.32232714,0.0013899377,0.036193836,0.014005531,-0.14107664,-0.026406918,0.072591946,0.06802738,-0.15912545,0.018150184,0.028175155,-0.17931102,0.063992895,-0.1825661,0.21998623,0.01327526,-0.12838925,-0.023684463,0.10353019,-0.11207475,0.23600103,0.026732558,-0.12441599,-0.15633191,-0.14550461,-0.01323343,-0.07196829,0.046358276,0.21084578,-0.2187441,0.21262993,-0.03908137,0.109452575,-0.15091796,-0.12699302,0.10706739,0.06699502,-0.02827345,0.17253853,0.10344692,0.082235165,0.06603931,-0.1623003,-0.20076677,-0.13077709
cell_0391,-0.07280101,-0.12312329,-0.06302513,-0.07141773,-0.16023971,0.04219942,0.051656973,0.07376273,0.05711112,-0.015070001,0.10484091,0.10268783,0.0330098,-0.037853282,0.35049596,-0.071203396,0.07559019,0.024374243,-0.17082828,0.319561,-0.066601984,-0.0022802285,0.11330654,-0.019651279,0.03134777,0.005780902,0.108972915,-0.20826192,0.16939199,0.02008293,-0.13353583,0.09613743,-0.053555995,0.20241731,0.107299566,-0.07433493,0.054439355,-0.016718775,-0.2354601,0.23450913,0.08405089,-0.1375,-0.08727206,-0.24805355,-0.013175368,-0.15241934,0.06570308,0.06504851,-0.08435648,0.11111192,-0.07734909,0.05848225,-0.12613726,-0.11694801,0.17833556,0.0015556797,-0.08908656,0.10546956,0.187858,0.12221581,0.10617017,-0.13077107,-0.13993454,0.05093479
cell_0392,-0.12752776,-0.11863214,-0.037801586,-0.09537334,-0.1153506,0.13693152,0.07433104,0.14230736,0.041994873,0.029218525,0.08731067,0.11654705,0.028799495,0.05340279,0.31599823,-0.12905367,0.15941314,-0.08733684,-0.024144672,0.34280488,-0.04777869,-0.0146480445,0.077824585,-0.050306927,-0.038515635,0.07409658,0.04811007,-0.16648836,0.024339285,0.02863071,-0.1594731,0.14451852,-0.07840559,0.20266496,0.06830518,-0.17599794,0.00071843655,0.06094411,-0.24403113,0.21454038,0.076244526,-0.060335416,-0.18683478,-0.14108121,-0.027138537,-0.10569166,0.077254966,0.107981,-0.06923596,0.19133337,-0.019453332,0.07203417,-0.13773385,-0.1183817,0.08895718,0.019646864,-0.13708691,0.19454508,0.14427686,0.13653867,0.14926364,-0.017370699,-0.114132434,-0.06645376
cell_0393,-0.1789399,-0.13787028,-0.122634344,-0.049586967,-0.1743908,0.06995817,0.081472784,0.12204311,0.047170565,0.0005052112,0.097698346,0.06767409,0.0781226,0.031658936,0.28315547,-0.1684001,0.070331074,-0.03486513,-0.111246444,0.25510997,-0.039844446,0.055611126,0.021401012,-0.08364487,-0.045949202,0.02283078,0.13886604,-0.21633676,0.08113935,0.067849256,-0.13587223,0.064085156,-0.07293747,0.12658656,0.09277095,-0.119033106,0.055779725,0.10272807,-0.18089871,0.28893778,0.10205507,-0.13174465,-0.14156483,-0.23467067,0.0155576,-0.1919309,0.09380295,0.21519601,-0.09807106,0.12211053,-0.110103756,0.08135999,-0.16190064,-0.13711683,0.11964934,0.061725397,-0.032758046,0.13190342,0.04033744,0.1370817,0.09362762,-0.041006688,-0.13765132,-0.0256528
cell_0394,-0.14617151,-0.116911195,-0.032332536,-0.048571177,-0.1606012,0.07049344,0.05244395,0.06420345,0.110548235,0.030437807,0.08921403,0.013364363,0.0900813,0.041052274,0.32056025,-0.14206113,0.0013434223,0.015850341,-0.08732928,0.2549918,0.032250464,-0.016109599,0.07408889,-0.0829188,-0.0020030804,0.030449929,0.089386925,-0.14649835,0.06346445,0.01846911,-0.13598408,0.100032516,-0.14859308,0.14725143,0.1365807,-0.10967029,0.11055139,0.14928052,-0.19504577,0.20071642,0.098194346,-0.11986422,-0.10768124,-0.26663482,0.07595777,-0.17695858,0.09183197,0.12457097,-0.112111054,0.13477038,-0.054586492,0.085457385,-0.21164562,-0.072442465,0.15242538,0.039432764,-0.052261345,0.21418612,0.1372772,0.14784329,0.14264984,-0.11906067,-0.14385913,-0.0685383
cell_0395,-0.1431496,-0.16300096,-0.005455714,-0.09348313,-0.18637079,0.10342351,0.10255968,0.03500327,0.072283596,0.009533269,0.03975818,0.003190521,0.060352284,0.002256636,0.29664195,-0.14272276,-0.012855909,-0.0055432636,-0.09359809,0.27470538,-0.06865367,-0.014374877,0.07880074,-0.11628114,0.019095086,0.027101107,0.1369828,-0.14466704,0.08227409,0.06801529,-0.25910768,0.059375286,-0.102269515,0.1215004,0.06876685,-0.12030325,0.082314335,0.098491244,-0.23368208,0.16969538,0.0009906795,-0.08223821,-0.19168091,-0.15285376,0.04828324,-0.09633687,0.021075364,0.14742926,-0.16828464,0.054595422,-0.090479024,0.119457796,-0.14544284,-0.054406628,0.061234143,0.09240954,-0.08625172,0.18801078,0.17995238,0.15514515,0.14714926,-0.18021838,-0.19116098,-0.105435066
cell_0396,-0.018328547,-0.108908184,-0.061832767,0.0063168583,-0.060214713,0.075239584,0.14305383,0.031265493,0.041420955,0.072211064,0.015499343,0.04944452,0.048365127,-0.13850407,0.31855157,-0.12882379,-0.009863234,-0.026282584,-0.14118473,0.29048005,-0.009675445,0.10422257,0.08504681,0.019235369,0.05795248,0.000765825,0.042690817,-0.15322463,0.0887533,0.14386044,-0.25525925,0.04426936,-0.083699934,0.16720998,0.009506337,0.034020487,0.11159075,0.19904765,-0.18815807,0.15466759,-0.035496913,-0.112297095,-0.16562167,-0.19259268,-0.0031456817,-0.24000572,0.052456427,0.017005427,-0.02082116,0.16905786,-0.08170401,0.028707331,-0.20588572,-0.20045908,0.09332205,-0.008153342,-0.09323492,0.24297325,0.11538613,0.15156773,0.059189003,-0.07288275,-0.16629556,0.03146968
cell_0397,-0.04182365,-0.12552154,-0.022000609,-0.07692886,-0.22832118,0.06359645,0.049116936,0.094885394,0.086266436,0.05393099,0.101810515,0.05250355,-0.054326337,-0.06958457,0.25444803,-0.088127345,0.14187229,-0.0054623066,-0.056848377,0.2961977,-0.07491794,0.10511435,0.03826246,-0.15569207,0.03593467,0.005474604,0.046717703,-0.2285713,0.08468926,0.045600656,-0.1641586,0.14765176,-0.041753966,0.122909464,0.12025849,-0.13070026,-0.017716039,0.13925953,-0.22974418,0.2629825,0.07677927,-0.13225648,-0.13246705,-0.17226003,-0.018566275,-0.073281735,0.05604512,0.080546275,-0.08705614,0.17122298,-0.08685094,0.17719604,-0.04786354,-0.058123782,0.23590222,0.05062413,-0.021818897,0.16516519,0.14093474,0.15645225,0.069630004,-0.120356716,-0.17414577,0.0041465177
cell_0398,-0.162851,-0.124224275,-0.07713641,-0.060721215,-0.2307393,0.12101182,0.11105099,0.04831784,0.07897777,0.05281485,0.045322753,0.05993989,0.12703486,-0.00095203216,0.29288194,-0.16759937,0.020377463,-0.04025926,-0.17293575,0.233201,0.0561883,0.0017548439,0.093073145,-0.10545637,0.023615295,0.10269333,0.027139632,-0.103269406,0.05453116,0.061392214,-0.20031652,0.073024385,-0.13798912,0.17537591,0.09299442,-0.09316696,0.045184948,0.12602492,-0.20388035,0.1594084,0.085532494,-0.09510359,-0.13951525,-0.16032343,0.002692503,-0.13720635,0.1033105,0.14949769,-0.17754547,0.10429219,-0.042726215,0.10528566,-0.12666762,-0.12370863,0.106721655,0.07325441,-0.081666596,0.21207705,0.17823395,0.11208878,0.10758208,-0.09787227,-0.22360772,-0.035279088
cell_0399,-0.10766799,-0.14304279,0.0006743222,-0.12978987,-0.17867532,0.08310244,0.07865789,0.0863066,0.05127887,0.033934798,0.030139804,0.03348811,-0.077813394,-0.04345812,0.28790826,-0.1271629,0.088533856,-0.038901225,-0.12660888,0.2913011,-0.028877847,0.00726697,0.031730734,-0.067102164,0.049718216,-0.019987367,0.057719145,-0.22609264,0.047855403,0.05725735,-0.17374207,0.099565595,-0.06746384,0.20002174,0.065659374,-0.050740063,0.05958223,0.123845756,-0.17815828,0.17228737,0.026367838,-0.1522482,-0.19599494,-0.20014389,-0.008571257,-0.20275287,0.01556421,0.20001705,-0.13854097,0.16854186,-0.08813089,0.16049059,-0.09081421,-0.08761453,0.13346906,0.06689772,-0.07245329,0.16044186,0.10463553,0.16360627,0.07981975,-0.11165164,-0.19452658,-0.0770628
cell_0400,0.14007746,-0.10706091,-0.048663806,0.13526164,0.024789935,0.013435063,-0.05773562,0.15455277,-0.049832396,0.0033042144,0.14983425,0.14055243,-0.11647023,0.22054307,0.2121545,0.06412726,0.15176761,-0.19360408,0.13168749,0.21631354,0.0112130195,0.07493554,-0.0337572,0.04754668,-0.10554949,-0.018833503,0.032867976,-0.19836973,-0.12545422,-0.04577574,0.05508879,0.19735126,0.06842494,0.1903856,-0.0666252,0.002447678,-0.14644016,-0.11137156,-0.24412058,0.20249319,0.21582825,0.028528286,0.014249527,-0.046429496,-0.10744044,0.04177989,0.16945696,0.0100042615,0.06707261,0.19136116,0.14023422,-0.13305771,-0.033570334,-0.23466755,0.129395,-0.08105344,-0.051652923,0.07096706,-0.06271495,0.08382116,0.119137734,0.14734547,0.08499095,0.16495797
cell_0401,0.083564594,-0.14396812,-0.1354188,0.10698498,-0.009088618,-0.016677707,-0.080476135,0.1599895,-0.06153267,-0.046029564,0.13830991,0.11634176,-0.11364176,0.18586361,0.23170274,0.100407615,0.18084472,-0.16929002,0.13678849,0.27669463,0.023606565,0.117604055,0.00924557,-0.012663611,-0.10565459,-0.0179015,0.019957619,-0.23564929,-0.0978048,0.036182716,0.04763843,0.19361873,0.03231429,0.16821338,0.020290969,-0.010734882,-0.12122537,-0.062314,-0.23380265,0.19447449,0.20087379,-0.008853069,0.024753172,-0.11971833,-0.11764291,-0.04536124,0.09524888,0.041301247,0.09553792,0.19974992,0.06857659,-0.12000655,-0.050570183,-0.24592349,0.11618908,-0.06848501,0.0054369094,0.08597155,-0.07808194,0.08666285,0.08374192,0.17306268,0.113412306,0.16664529
cell_0402,0.109158255,-0.1522571,-0.09663819,0.093598045,0.0033717307,-0.08331773,-0.19577058,0.18469304,-0.022411777,0.01039503,0.16675745,0.0720626,-0.11339266,0.19311564,0.14744565,0.15955256,0.13837186,-0.15499277,0.131017,0.2184388,0.034218304,0.12929545,0.009528048,0.056587428,-0.10344276,-0.0059697037,0.01830881,-0.2029426,-0.1698116,-0.035087883,0.074501105,0.14683004,0.06901521,0.14257875,-0.030788736,0.06045726,-0.15950967,-0.12921332,-0.15156148,0.18481812,0.21712272,0.02975073,0.081907175,-0.044688728,-0.111960635,0.018178836,0.09391674,0.02279931,0.13325398,0.19566049,0.10675265,-0.17598462,0.026434612,-0.269879,0.109244645,-0.1100062,0.023113875,0.09044636,-0.07144567,0.02260064,0.02666825,0.21372525,0.09108636,0.15777317
cell_0403,0.14602955,-0.08369352,-0.07727163,0.11695625,0.0011828841,-0.04187385,-0.08297325,0.13489167,-0.038106263,0.005585883,0.14679125,0.15381804,-0.12560515,0.16602144,0.22726722,0.07374617,0.18567075,-0.21072838,0.11440586,0.19731317,-0.0070636636,0.07219117,-0.06545553,0.122729614,-0.084294245,0.022683306,0.034380194,-0.16456823,-0.20743482,-0.02953116,0.051886514,0.17574163,0.052100796,0.14674391,-0.058069896,-0.0114577,-0.25770414,-0.18135774,-0.18578331,0.16125025,0.2011663,0.03690335,-0.028407967,0.0108963465,-0.11816825,0.059222236,0.13098082,-0.049627133,-0.009071512,0.16046385,0.17424792,-0.14163698,-0.019645756,-0.23379612,0.17502883,-0.0853564,-0.07152152,0.012668559,-0.04608058,-0.0027176894,0.15535508,0.14829516,0.07244664,0.11736087
cell_0404,0.17972334,-0.119126104,-0.12472863,0.114292026,-0.037990514,-0.044679545,-0.048318394,0.14773554,-0.02868459,-0.002817002,0.13132599,0.13315205,-0.13713819,0.1653434,0.22515386,0.09858716,0.15165167,-0.21068951,0.12584232,0.21499102,0.05243227,0.120924614,-0.048513878,0.050315257,-0.11072234,0.0066677,0.037613202,-0.14952347,-0.16438508,-0.046117708,0.08574026,0.1635961,0.11418297,0.16938758,-0.010789994,0.014997311,-0.1288914,-0.09949954,-0.21230718,0.18155606,0.19058602,0.054881584,0.040137447,-0.05732983,-0.114816196,-0.003312775,0.10974809,-0.06432413,0.13046427,0.18357253,0.19603653,-0.12680313,-0.004577448,-0.23192537,0.12839505,-0.10879124,0.01447663,0.1266895,-0.102541566,0.05689523,0.021875864,0.2002532,0.09118389,0.1318459
cell_0405,0.074471995,-0.19128276,-0.05707431,0.07235844,-0.034307554,0.062762395,-0.012375696,0.23925848,0.027758325,-0.0051350193,0.13746129,0.10883467,-0.11338089,0.21461979,0.1942383,0.056588247,0.16805194,-0.18394771,0.06830923,0.20960394,-0.0146625275,0.099206775,0.056339342,0.12660196,-0.04275211,0.024592686,0.107562415,-0.17001104,-0.21595716,0.029596172,-0.034714762,0.22293214,0.02857857,0.14587176,-0.023619002,-0.026718838,-0.19023715,-0.102053255,-0.17284419,0.19525248,0.15934265,-0.027405893,-0.040211543,-0.058324207,-0.040886585,-0.04204541,0.09345701,0.04681389,0.06158055,0.15663615,0.09017143,-0.053686325,-0.06672723,-0.28184476,0.16124582,-0.109628245,-0.10786339,0.1252924,-0.01359772,0.13511923,0.23183076,0.12983628,0.046807032,0.10440134
cell_0406,0.10377622,-0.096717715,-0.05926549,0.13965319,-0.06643204,0.007661815,-0.006137021,0.25700283,-0.030322384,0.028593516,0.0946954,0.09571536,-0.13024518,0.16427203,0.15981032,0.16049448,0.11677091,-0.2196381,0.12372073,0.25049102,-0.0077914177,0.134953,-0.034931824,0.082012676,-0.13031875,-0.058379307,0.03601506,-0.17961563,-0.13590157,-0.011551325,0.004152968,0.20960273,0.09183346,0.233489,-0.1055057,-0.048844453,-0.03553415,-0.061834455,-0.26298028,0.156885,0.23458993,-0.0025277587,0.01786288,-0.04176176,-0.022064101,-0.0003378833,0.092127606,0.037935194,0.08274282,0.24785598,0.109861605,-0.07081114,-0.0094572,-0.20509101,0.10802891,-0.059629,-0.04517686,0.13704987,-0.05052405,0.11371028,0.12668209,0.097332224,0.026205447,0.2010983
cell_0407,0.17982213,-0.13629428,-0.08067506,0.07818282,-0.030719025,-0.019953795,-0.07260489,0.16591763,-0.014888003,-0.04444087,0.11100457,0.12505215,-0.11528797,0.18523914,0.26412645,0.091362946,0.13902129,-0.20191514,0.08590164,0.23053004,0.036280245,0.12491778,-0.046937827,0.028355142,-0.11455612,-0.026901787,0.009050059,-0.1509822,-0.15775436,-0.036315046,0.07230524,0.18975584,0.13572872,0.18185215,-0.03712242,0.013552739,-0.13245772,-0.10994191,-0.24708518,0.17946309,0.13612781,0.061480105,0.03381793,-0.07049894,-0.0949653,0.011112423,0.15345716,-0.06532568,0.12797728,0.17146695,0.16227025,-0.11470866,-0.002803499,-0.23495564,0.054523133,-0.11209974,0.0015828196,0.1288165,-0.10147856,0.08637382,0.08684452,0.1944026,0.054323006,0.14749137
cell_0408,0.22104014,-0.10670581,-0.09322309,0.114308216,0.014491075,-0.10075188,-0.11229448,0.10904186,-0.06018121,-0.048017032,0.11396224,0.062070213,-0.14216247,0.18098243,0.17747134,0.15537204,0.14229575,-0.21142039,0.20169246,0.19701196,0.043069232,0.10456772,-0.04801309,0.07362428,-0.12893222,-0.01864384,0.009531082,-0.16442758,-0.16190958,-0.051839862,0.109693244,0.15853399,0.05416567,0.18668449,-0.015390144,0.085448906,-0.20666854,-0.084874205,-0.17790277,0.13073273,0.23720466,0.06191937,0.04617978,-0.0323989,-0.09632492,0.022208637,0.11145307,-0.050389383,0.06486814,0.17721617,0.16345368,-0.1406444,0.022169145,-0.2555614,0.09584186,-0.0725087,-0.024831902,0.03711041,-0.080412485,-0.028805736,0.034617327,0.17796707,0.12844753,0.15373884
cell_0409,0.099563785,-0.090859376,-0.06891537,0.03475157,0.029727979,0.013068459,-0.022040142,0.15097146,-0.06095414,-0.027763754,0.13761465,0.20380116,-0.08492755,0.18695462,0.23979472,0.055674464,0.20907691,-0.2111165,0.09658505,0.2277548,0.032019053,0.09779596,0.02868936,0.045703087,-0.10515137,0.009593431,0.02743637,-0.120024346,-0.22349772,-0.06327122,0.05592977,0.19219579,0.05769795,0.2256857,-0.048411407,-0.029952995,-0.13842331,-0.15565875,-0.2022859,0.16960254,0.19917159,0.013549143,0.008284196,-0.0049901204,-0.119663745,0.026848858,0.1284607,-0.023689413,0.035329368,0.219026,0.22255906,-0.14424516,-0.047139492,-0.19688861,0.069762304,-0.080937326,-0.026675591,0.10460538,-0.08793084,0.05921679,0.11736111,0.16443604,0.08355578,0.12337672
cell_0410,0.11614232,-0.136477,-0.08028481,0.11568561,0.053517647,-0.07346592,-0.11002496,0.090259366,-0.0681988,0.009172166,0.21291664,0.06450686,-0.1467189,0.13527663,0.24360225,0.1266712,0.062266503,-0.14620383,0.06233513,0.23118909,-0.02552498,0.15248244,-0.03183845,0.07490079,-0.050896335,-0.05688017,0.05157711,-0.27323622,-0.13617995,-0.059847195,0.121336155,0.14238124,0.057630166,0.1427942,-0.05898173,0.096855976,-0.24672124,-0.04867452,-0.23136549,0.18083875,0.1971122,0.06872633,0.018733792,-0.052450225,-0.12762015,0.014825551,0.13972421,-0.08317704,0.09593158,0.17362294,0.088275455,-0.1482717,-0.047674295,-0.2563153,0.06850291,-0.06520756,0.08025762,0.034388352,-0.07344933,0.00447232,0.011158364,0.14671168,0.1037639,0.17191546
cell_0411,0.17957337,-0.06283111,-0.09555174,0.10966144,0.020133544,-0.05754066,-0.10502809,0.14112382,-0.06848546,-0.07585179,0.15127821,0.12478364,-0.09439108,0.15683088,0.20582776,0.10150218,0.2031465,-0.15161203,0.08803711,0.26079765,0.032662876,0.13608254,-0.01622366,0.02967399,-0.0680499,-0.013544166,0.003620024,-0.18436638,-0.099102534,-0.059212845,0.049893837,0.16654676,0.060560968,0.20075518,-0.06614619,0.020821646,-0.18522209,-0.15659885,-0.22547558,0.18975645,0.17529131,0.020891815,0.032862946,-0.07902844,-0.11113147,0.05536812,0.14171034,-0.024366753,0.06760829,0.1712861,0.13755412,-0.14714158,-0.011800724,-0.26115376,0.1290614,-0.12198806,-0.011000688,0.085198104,-0.032611333,0.0014529808,0.037973378,0.19722483,0.07797171,0.1775657
